,BG,STATE,COUNTY,TRACT,BLKGRPCE,NAMELSAD,PUMA,REGION
5519,440070154001,44,44007,44007015400,1,Block Group 1,44102,1
5520,440070129002,44,44007,44007012900,2,Block Group 2,44101,1
5521,440070014004,44,44007,44007001400,4,Block Group 4,44103,1
5522,440070146003,44,44007,44007014600,3,Block Group 3,44104,1
5523,440070145012,44,44007,44007014501,2,Block Group 2,44104,1
5524,440030201013,44,44003,44003020101,3,Block Group 3,44201,1
5525,440030206022,44,44003,44003020602,2,Block Group 2,44201,1
5526,440030222023,44,44003,44003022202,3,Block Group 3,44201,1
5527,440010309022,44,44001,44001030902,2,Block Group 2,44300,1
5528,440010304001,44,44001,44001030400,1,Block Group 1,44300,1
5529,440010301003,44,44001,44001030100,3,Block Group 3,44300,1
5530,440010306022,44,44001,44001030602,2,Block Group 2,44300,1
5531,440010301001,44,44001,44001030100,1,Block Group 1,44300,1
5532,440010307003,44,44001,44001030700,3,Block Group 3,44300,1
5533,440010301004,44,44001,44001030100,4,Block Group 4,44300,1
5534,440010302001,44,44001,44001030200,1,Block Group 1,44300,1
5535,440010302002,44,44001,44001030200,2,Block Group 2,44300,1
5536,440010301002,44,44001,44001030100,2,Block Group 2,44300,1
5537,440030208002,44,44003,44003020800,2,Block Group 2,44201,1
5538,440030205002,44,44003,44003020500,2,Block Group 2,44201,1
5539,440030215011,44,44003,44003021501,1,Block Group 1,44201,1
5540,440030201022,44,44003,44003020102,2,Block Group 2,44201,1
5541,440030203004,44,44003,44003020300,4,Block Group 4,44201,1
5542,440030208003,44,44003,44003020800,3,Block Group 3,44201,1
5543,440030206033,44,44003,44003020603,3,Block Group 3,44201,1
5544,440030222014,44,44003,44003022201,4,Block Group 4,44201,1
5545,440030205001,44,44003,44003020500,1,Block Group 1,44201,1
5546,440030223002,44,44003,44003022300,2,Block Group 2,44201,1
5547,440030206021,44,44003,44003020602,1,Block Group 1,44201,1
5548,440030207022,44,44003,44003020702,2,Block Group 2,44201,1
5549,440030207031,44,44003,44003020703,1,Block Group 1,44201,1
5550,440030207011,44,44003,44003020701,1,Block Group 1,44201,1
5551,440030209042,44,44003,44003020904,2,Block Group 2,44201,1
5552,440030203002,44,44003,44003020300,2,Block Group 2,44201,1
5553,440030202001,44,44003,44003020200,1,Block Group 1,44201,1
5554,440030215013,44,44003,44003021501,3,Block Group 3,44201,1
5555,440030201023,44,44003,44003020102,3,Block Group 3,44201,1
5556,440030211001,44,44003,44003021100,1,Block Group 1,44201,1
5557,440030217005,44,44003,44003021700,5,Block Group 5,44201,1
5558,440030204002,44,44003,44003020400,2,Block Group 2,44201,1
5559,440030207021,44,44003,44003020702,1,Block Group 1,44201,1
5560,440030224002,44,44003,44003022400,2,Block Group 2,44201,1
5561,440070013003,44,44007,44007001300,3,Block Group 3,44103,1
5562,440030201012,44,44003,44003020101,2,Block Group 2,44201,1
5563,440030201021,44,44003,44003020102,1,Block Group 1,44201,1
5564,440030202002,44,44003,44003020200,2,Block Group 2,44201,1
5565,440010307004,44,44001,44001030700,4,Block Group 4,44300,1
5566,440050405003,44,44005,44005040500,3,Block Group 3,44300,1
5567,440050410001,44,44005,44005041000,1,Block Group 1,44300,1
5568,440050411002,44,44005,44005041100,2,Block Group 2,44300,1
5569,440050417022,44,44005,44005041702,2,Block Group 2,44300,1
5570,440090513052,44,44009,44009051305,2,Block Group 2,44400,1
5571,440050413003,44,44005,44005041300,3,Block Group 3,44300,1
5572,440070026002,44,44007,44007002600,2,Block Group 2,44103,1
5573,440070037002,44,44007,44007003700,2,Block Group 2,44103,1
5574,440090501042,44,44009,44009050104,2,Block Group 2,44400,1
5575,440090512012,44,44009,44009051201,2,Block Group 2,44400,1
5576,440090503023,44,44009,44009050302,3,Block Group 3,44400,1
5577,440050401034,44,44005,44005040103,4,Block Group 4,44300,1
5578,440099901000,44,44009,44009990100,0,Block Group 0,44400,1
5579,440099902000,44,44009,44009990200,0,Block Group 0,44400,1
5580,440090515031,44,44009,44009051503,1,Block Group 1,44400,1
5581,440090508013,44,44009,44009050801,3,Block Group 3,44400,1
5582,440090510002,44,44009,44009051000,2,Block Group 2,44400,1
5583,440090415001,44,44009,44009041500,1,Block Group 1,44400,1
5584,440090513063,44,44009,44009051306,3,Block Group 3,44400,1
5585,440050401033,44,44005,44005040103,3,Block Group 3,44300,1
5586,440090515021,44,44009,44009051502,1,Block Group 1,44400,1
5587,440090515042,44,44009,44009051504,2,Block Group 2,44400,1
5588,440090501021,44,44009,44009050102,1,Block Group 1,44400,1
5589,440050413001,44,44005,44005041300,1,Block Group 1,44300,1
5590,440050403041,44,44005,44005040304,1,Block Group 1,44300,1
5591,440050413005,44,44005,44005041300,5,Block Group 5,44300,1
5592,440059900000,44,44005,44005990000,0,Block Group 0,44300,1
5593,440050404003,44,44005,44005040400,3,Block Group 3,44300,1
5594,440050406004,44,44005,44005040600,4,Block Group 4,44300,1
5595,440050401011,44,44005,44005040101,1,Block Group 1,44300,1
5596,440050401036,44,44005,44005040103,6,Block Group 6,44300,1
5597,440050416021,44,44005,44005041602,1,Block Group 1,44300,1
5598,440050404001,44,44005,44005040400,1,Block Group 1,44300,1
5599,440050401012,44,44005,44005040101,2,Block Group 2,44300,1
5600,440030222012,44,44003,44003022201,2,Block Group 2,44201,1
5601,440030222013,44,44003,44003022201,3,Block Group 3,44201,1
5602,440030222021,44,44003,44003022202,1,Block Group 1,44201,1
5603,440030223001,44,44003,44003022300,1,Block Group 1,44201,1
5604,440030224001,44,44003,44003022400,1,Block Group 1,44201,1
5605,440030219011,44,44003,44003021901,1,Block Group 1,44201,1
5606,440030203001,44,44003,44003020300,1,Block Group 1,44201,1
5607,440030203003,44,44003,44003020300,3,Block Group 3,44201,1
5608,440030204001,44,44003,44003020400,1,Block Group 1,44201,1
5609,440030204003,44,44003,44003020400,3,Block Group 3,44201,1
5610,440030205003,44,44003,44003020500,3,Block Group 3,44201,1
5611,440030206011,44,44003,44003020601,1,Block Group 1,44201,1
5612,440030206012,44,44003,44003020601,2,Block Group 2,44201,1
5613,440030206031,44,44003,44003020603,1,Block Group 1,44201,1
5614,440030206032,44,44003,44003020603,2,Block Group 2,44201,1
5615,440030206041,44,44003,44003020604,1,Block Group 1,44201,1
5616,440030206042,44,44003,44003020604,2,Block Group 2,44201,1
5617,440030206043,44,44003,44003020604,3,Block Group 3,44201,1
5618,440030209011,44,44003,44003020901,1,Block Group 1,44201,1
5619,440030209012,44,44003,44003020901,2,Block Group 2,44201,1
5620,440030209013,44,44003,44003020901,3,Block Group 3,44201,1
5621,440030209014,44,44003,44003020901,4,Block Group 4,44201,1
5622,440030209041,44,44003,44003020904,1,Block Group 1,44201,1
5623,440030210022,44,44003,44003021002,2,Block Group 2,44201,1
5624,440030210024,44,44003,44003021002,4,Block Group 4,44201,1
5625,440030210023,44,44003,44003021002,3,Block Group 3,44201,1
5626,440030210021,44,44003,44003021002,1,Block Group 1,44201,1
5627,440030211002,44,44003,44003021100,2,Block Group 2,44201,1
5628,440030211003,44,44003,44003021100,3,Block Group 3,44201,1
5629,440030211004,44,44003,44003021100,4,Block Group 4,44201,1
5630,440030212001,44,44003,44003021200,1,Block Group 1,44201,1
5631,440030212002,44,44003,44003021200,2,Block Group 2,44201,1
5632,440030213001,44,44003,44003021300,1,Block Group 1,44201,1
5633,440030213002,44,44003,44003021300,2,Block Group 2,44201,1
5634,440030213003,44,44003,44003021300,3,Block Group 3,44201,1
5635,440030214011,44,44003,44003021401,1,Block Group 1,44201,1
5636,440030214021,44,44003,44003021402,1,Block Group 1,44201,1
5637,440030214022,44,44003,44003021402,2,Block Group 2,44201,1
5638,440030214023,44,44003,44003021402,3,Block Group 3,44201,1
5639,440030215012,44,44003,44003021501,2,Block Group 2,44201,1
5640,440030215014,44,44003,44003021501,4,Block Group 4,44201,1
5641,440030215021,44,44003,44003021502,1,Block Group 1,44201,1
5642,440030215022,44,44003,44003021502,2,Block Group 2,44201,1
5643,440030215023,44,44003,44003021502,3,Block Group 3,44201,1
5644,440030215024,44,44003,44003021502,4,Block Group 4,44201,1
5645,440030216001,44,44003,44003021600,1,Block Group 1,44201,1
5646,440030216002,44,44003,44003021600,2,Block Group 2,44201,1
5647,440030217001,44,44003,44003021700,1,Block Group 1,44201,1
5648,440030217002,44,44003,44003021700,2,Block Group 2,44201,1
5649,440030217004,44,44003,44003021700,4,Block Group 4,44201,1
5650,440030218001,44,44003,44003021800,1,Block Group 1,44201,1
5651,440030218002,44,44003,44003021800,2,Block Group 2,44201,1
5652,440030219012,44,44003,44003021901,2,Block Group 2,44201,1
5653,440030217003,44,44003,44003021700,3,Block Group 3,44201,1
5654,440030219013,44,44003,44003021901,3,Block Group 3,44201,1
5655,440030219021,44,44003,44003021902,1,Block Group 1,44201,1
5656,440030219022,44,44003,44003021902,2,Block Group 2,44201,1
5657,440030219023,44,44003,44003021902,3,Block Group 3,44201,1
5658,440030219031,44,44003,44003021903,1,Block Group 1,44201,1
5659,440030219032,44,44003,44003021903,2,Block Group 2,44201,1
5660,440030219033,44,44003,44003021903,3,Block Group 3,44201,1
5661,440030220001,44,44003,44003022000,1,Block Group 1,44201,1
5662,440030220002,44,44003,44003022000,2,Block Group 2,44201,1
5663,440030220003,44,44003,44003022000,3,Block Group 3,44201,1
5664,440030221002,44,44003,44003022100,2,Block Group 2,44201,1
5665,440030221003,44,44003,44003022100,3,Block Group 3,44201,1
5666,440030221004,44,44003,44003022100,4,Block Group 4,44201,1
5667,440050403021,44,44005,44005040302,1,Block Group 1,44300,1
5668,440050403022,44,44005,44005040302,2,Block Group 2,44300,1
5669,440050403032,44,44005,44005040303,2,Block Group 2,44300,1
5670,440050402001,44,44005,44005040200,1,Block Group 1,44300,1
5671,440050405001,44,44005,44005040500,1,Block Group 1,44300,1
5672,440050405002,44,44005,44005040500,2,Block Group 2,44300,1
5673,440050406001,44,44005,44005040600,1,Block Group 1,44300,1
5674,440050406002,44,44005,44005040600,2,Block Group 2,44300,1
5675,440050406003,44,44005,44005040600,3,Block Group 3,44300,1
5676,440050407001,44,44005,44005040700,1,Block Group 1,44300,1
5677,440050407002,44,44005,44005040700,2,Block Group 2,44300,1
5678,440050407003,44,44005,44005040700,3,Block Group 3,44300,1
5679,440050408001,44,44005,44005040800,1,Block Group 1,44300,1
5680,440050408003,44,44005,44005040800,3,Block Group 3,44300,1
5681,440050409003,44,44005,44005040900,3,Block Group 3,44300,1
5682,440010303001,44,44001,44001030300,1,Block Group 1,44300,1
5683,440010303002,44,44001,44001030300,2,Block Group 2,44300,1
5684,440010303003,44,44001,44001030300,3,Block Group 3,44300,1
5685,440010304002,44,44001,44001030400,2,Block Group 2,44300,1
5686,440010304003,44,44001,44001030400,3,Block Group 3,44300,1
5687,440010305001,44,44001,44001030500,1,Block Group 1,44300,1
5688,440010305002,44,44001,44001030500,2,Block Group 2,44300,1
5689,440010306011,44,44001,44001030601,1,Block Group 1,44300,1
5690,440010306012,44,44001,44001030601,2,Block Group 2,44300,1
5691,440010306013,44,44001,44001030601,3,Block Group 3,44300,1
5692,440010306021,44,44001,44001030602,1,Block Group 1,44300,1
5693,440010306023,44,44001,44001030602,3,Block Group 3,44300,1
5694,440010306024,44,44001,44001030602,4,Block Group 4,44300,1
5695,440010307001,44,44001,44001030700,1,Block Group 1,44300,1
5696,440010307002,44,44001,44001030700,2,Block Group 2,44300,1
5697,440010308001,44,44001,44001030800,1,Block Group 1,44300,1
5698,440050410002,44,44005,44005041000,2,Block Group 2,44300,1
5699,440050413002,44,44005,44005041300,2,Block Group 2,44300,1
5700,440050413004,44,44005,44005041300,4,Block Group 4,44300,1
5701,440010308002,44,44001,44001030800,2,Block Group 2,44300,1
5702,440010308003,44,44001,44001030800,3,Block Group 3,44300,1
5703,440050416011,44,44005,44005041601,1,Block Group 1,44300,1
5704,440050401032,44,44005,44005040103,2,Block Group 2,44300,1
5705,440010308004,44,44001,44001030800,4,Block Group 4,44300,1
5706,440010309011,44,44001,44001030901,1,Block Group 1,44300,1
5707,440010309012,44,44001,44001030901,2,Block Group 2,44300,1
5708,440010309013,44,44001,44001030901,3,Block Group 3,44300,1
5709,440010309021,44,44001,44001030902,1,Block Group 1,44300,1
5710,440010309023,44,44001,44001030902,3,Block Group 3,44300,1
5711,440010309024,44,44001,44001030902,4,Block Group 4,44300,1
5712,440090513022,44,44009,44009051302,2,Block Group 2,44400,1
5713,440070113023,44,44007,44007011302,3,Block Group 3,44102,1
5714,440070157004,44,44007,44007015700,4,Block Group 4,44102,1
5715,440070142001,44,44007,44007014200,1,Block Group 1,44104,1
5716,440070122004,44,44007,44007012200,4,Block Group 4,44101,1
5717,440070147005,44,44007,44007014700,5,Block Group 5,44104,1
5718,440070123002,44,44007,44007012300,2,Block Group 2,44101,1
5719,440070184004,44,44007,44007018400,4,Block Group 4,44101,1
5720,440070011003,44,44007,44007001100,3,Block Group 3,44103,1
5721,440070130012,44,44007,44007013001,2,Block Group 2,44101,1
5722,440070131011,44,44007,44007013101,1,Block Group 1,44101,1
5723,440070130024,44,44007,44007013002,4,Block Group 4,44101,1
5724,440070114015,44,44007,44007011401,5,Block Group 5,44102,1
5725,440070019005,44,44007,44007001900,5,Block Group 5,44103,1
5726,440070021024,44,44007,44007002102,4,Block Group 4,44103,1
5727,440070023002,44,44007,44007002300,2,Block Group 2,44103,1
5728,440070021013,44,44007,44007002101,3,Block Group 3,44103,1
5729,440070024001,44,44007,44007002400,1,Block Group 1,44103,1
5730,440070024003,44,44007,44007002400,3,Block Group 3,44103,1
5731,440070027001,44,44007,44007002700,1,Block Group 1,44103,1
5732,440070023005,44,44007,44007002300,5,Block Group 5,44103,1
5733,440070028001,44,44007,44007002800,1,Block Group 1,44103,1
5734,440070029002,44,44007,44007002900,2,Block Group 2,44103,1
5735,440070029003,44,44007,44007002900,3,Block Group 3,44103,1
5736,440070027004,44,44007,44007002700,4,Block Group 4,44103,1
5737,440070114011,44,44007,44007011401,1,Block Group 1,44102,1
5738,440070021025,44,44007,44007002102,5,Block Group 5,44103,1
5739,440070130021,44,44007,44007013002,1,Block Group 1,44101,1
5740,440070126024,44,44007,44007012602,4,Block Group 4,44101,1
5741,440070035003,44,44007,44007003500,3,Block Group 3,44103,1
5742,440070005002,44,44007,44007000500,2,Block Group 2,44103,1
5743,440070156001,44,44007,44007015600,1,Block Group 1,44102,1
5744,440070158004,44,44007,44007015800,4,Block Group 4,44102,1
5745,440070117023,44,44007,44007011702,3,Block Group 3,44102,1
5746,440070131013,44,44007,44007013101,3,Block Group 3,44101,1
5747,440070129003,44,44007,44007012900,3,Block Group 3,44101,1
5748,440070117011,44,44007,44007011701,1,Block Group 1,44102,1
5749,440070126012,44,44007,44007012601,2,Block Group 2,44101,1
5750,440070109002,44,44007,44007010900,2,Block Group 2,44102,1
5751,440070130023,44,44007,44007013002,3,Block Group 3,44101,1
5752,440070138004,44,44007,44007013800,4,Block Group 4,44104,1
5753,440070130022,44,44007,44007013002,2,Block Group 2,44101,1
5754,440070130011,44,44007,44007013001,1,Block Group 1,44101,1
5755,440070132021,44,44007,44007013202,1,Block Group 1,44101,1
5756,440070153002,44,44007,44007015300,2,Block Group 2,44102,1
5757,440070001012,44,44007,44007000101,2,Block Group 2,44103,1
5758,440070027003,44,44007,44007002700,3,Block Group 3,44103,1
5759,440070002001,44,44007,44007000200,1,Block Group 1,44103,1
5760,440070002003,44,44007,44007000200,3,Block Group 3,44103,1
5761,440070158003,44,44007,44007015800,3,Block Group 3,44102,1
5762,440070020001,44,44007,44007002000,1,Block Group 1,44103,1
5763,440070111002,44,44007,44007011100,2,Block Group 2,44102,1
5764,440070159002,44,44007,44007015900,2,Block Group 2,44102,1
5765,440070001013,44,44007,44007000101,3,Block Group 3,44103,1
5766,440070001014,44,44007,44007000101,4,Block Group 4,44103,1
5767,440070002005,44,44007,44007000200,5,Block Group 5,44103,1
5768,440070003001,44,44007,44007000300,1,Block Group 1,44103,1
5769,440070004001,44,44007,44007000400,1,Block Group 1,44103,1
5770,440070003002,44,44007,44007000300,2,Block Group 2,44103,1
5771,440070003003,44,44007,44007000300,3,Block Group 3,44103,1
5772,440070003004,44,44007,44007000300,4,Block Group 4,44103,1
5773,440070004003,44,44007,44007000400,3,Block Group 3,44103,1
5774,440070014001,44,44007,44007001400,1,Block Group 1,44103,1
5775,440070005001,44,44007,44007000500,1,Block Group 1,44103,1
5776,440070006002,44,44007,44007000600,2,Block Group 2,44103,1
5777,440070009002,44,44007,44007000900,2,Block Group 2,44103,1
5778,440070011001,44,44007,44007001100,1,Block Group 1,44103,1
5779,440070012003,44,44007,44007001200,3,Block Group 3,44103,1
5780,440070016003,44,44007,44007001600,3,Block Group 3,44103,1
5781,440070016004,44,44007,44007001600,4,Block Group 4,44103,1
5782,440070017003,44,44007,44007001700,3,Block Group 3,44103,1
5783,440070137011,44,44007,44007013701,1,Block Group 1,44104,1
5784,440070018006,44,44007,44007001800,6,Block Group 6,44103,1
5785,440070019002,44,44007,44007001900,2,Block Group 2,44103,1
5786,440070019003,44,44007,44007001900,3,Block Group 3,44103,1
5787,440070019006,44,44007,44007001900,6,Block Group 6,44103,1
5788,440070020004,44,44007,44007002000,4,Block Group 4,44103,1
5789,440090511022,44,44009,44009051102,2,Block Group 2,44400,1
5790,440050416012,44,44005,44005041601,2,Block Group 2,44300,1
5791,440070102005,44,44007,44007010200,5,Block Group 5,44104,1
5792,440070105022,44,44007,44007010502,2,Block Group 2,44104,1
5793,440070105024,44,44007,44007010502,4,Block Group 4,44104,1
5794,440070106003,44,44007,44007010600,3,Block Group 3,44104,1
5795,440070106004,44,44007,44007010600,4,Block Group 4,44104,1
5796,440070106005,44,44007,44007010600,5,Block Group 5,44104,1
5797,440070106006,44,44007,44007010600,6,Block Group 6,44104,1
